order_id,customer_id,order_timestamp,gross_order_value,discount_amount,cogs_amount,refund_amount,order_status
ORD_0000296,CUST_000254,2024-10-18 13:29:48,73.13,0.0,24.33,29.07,completed
ORD_0000297,CUST_000255,2024-06-12 08:19:40,76.57,11.49,29.05,0.0,completed
ORD_0000298,CUST_000256,2025-04-01 17:37:50,90.09,0.0,32.85,0.0,completed
ORD_0000299,CUST_000257,2025-11-22 04:58:46,99.46,0.0,34.97,34.77,completed
ORD_0000300,CUST_000258,2025-07-14 21:52:56,93.07,0.0,33.38,0.0,completed
ORD_0000301,CUST_000259,2025-04-19 02:13:18,91.17,9.12,31.18,91.17,refunded
ORD_0000302,CUST_000260,2024-04-29 08:38:21,76.25,0.0,26.9,0.0,completed
ORD_0000303,CUST_000260,2024-05-10 15:38:21,33.97,5.1,12.05,33.97,refunded
ORD_0000304,CUST_000261,2025-05-12 16:53:20,76.66,0.0,25.6,0.0,completed
ORD_0000305,CUST_000261,2025-06-14 09:53:20,121.36,0.0,42.2,0.0,completed
ORD_0000306,CUST_000261,2025-07-04 11:53:20,110.79,11.08,40.97,0.0,completed
ORD_0000307,CUST_000261,2025-07-20 13:53:20,63.47,0.0,23.36,0.0,completed
ORD_0000308,CUST_000262,2025-12-12 23:23:15,74.21,0.0,25.97,0.0,completed
ORD_0000309,CUST_000263,2024-05-27 11:32:40,110.71,0.0,41.74,0.0,completed
ORD_0000310,CUST_000264,2025-03-08 01:05:50,126.37,0.0,47.19,0.0,completed
ORD_0000311,CUST_000265,2025-10-09 05:16:16,79.07,7.91,29.28,43.04,completed
ORD_0000312,CUST_000266,2025-08-23 06:32:33,107.52,0.0,39.11,0.0,completed
ORD_0000313,CUST_000266,2025-09-28 14:32:33,103.4,0.0,36.74,0.0,completed
ORD_0000314,CUST_000266,2025-11-10 06:32:33,91.98,0.0,30.9,0.0,completed
ORD_0000315,CUST_000267,2025-07-14 21:50:25,64.07,0.0,21.41,0.0,completed
ORD_0000316,CUST_000268,2025-07-23 07:03:48,65.1,0.0,22.32,0.0,completed
ORD_0000317,CUST_000268,2025-09-25 13:03:48,125.64,0.0,45.45,0.0,completed
ORD_0000318,CUST_000269,2024-11-14 12:25:47,89.37,0.0,32.26,0.0,completed
ORD_0000319,CUST_000270,2024-09-22 10:22:38,101.67,15.25,38.42,0.0,completed
ORD_0000320,CUST_000271,2025-09-22 20:55:33,84.12,12.62,30.66,0.0,completed
ORD_0000321,CUST_000272,2025-09-29 20:07:27,135.74,0.0,51.35,0.0,completed
ORD_0000322,CUST_000273,2025-10-07 12:17:03,85.71,17.14,31.34,0.0,completed
ORD_0000323,CUST_000273,2025-11-24 01:17:03,72.31,10.85,26.86,0.0,completed
ORD_0000324,CUST_000274,2025-11-14 14:18:18,60.99,0.0,20.99,0.0,completed
ORD_0000325,CUST_000275,2025-03-06 07:35:39,126.56,12.66,44.41,0.0,completed
ORD_0000326,CUST_000275,2025-03-14 17:35:39,134.96,13.5,46.05,0.0,completed
ORD_0000327,CUST_000275,2025-03-30 19:35:39,75.28,0.0,26.45,0.0,completed
ORD_0000328,CUST_000276,2025-02-12 22:10:17,72.26,14.45,26.78,0.0,completed
ORD_0000329,CUST_000277,2025-09-20 07:47:11,51.08,7.66,18.55,0.0,completed
ORD_0000330,CUST_000278,2025-06-14 12:58:11,81.27,8.13,26.78,81.27,refunded
ORD_0000331,CUST_000278,2025-07-21 04:58:11,77.38,0.0,28.96,77.38,refunded
ORD_0000332,CUST_000279,2025-07-08 19:30:04,56.63,8.49,19.67,0.0,completed
ORD_0000333,CUST_000279,2025-07-30 12:30:04,60.44,6.04,21.8,35.0,completed
ORD_0000334,CUST_000279,2025-09-07 01:30:04,106.24,10.62,39.16,0.0,completed
ORD_0000335,CUST_000280,2025-09-28 08:41:54,74.16,11.12,24.38,74.16,refunded
ORD_0000336,CUST_000280,2025-10-16 22:41:54,88.58,0.0,28.64,0.0,completed
ORD_0000337,CUST_000281,2025-10-27 07:17:15,92.57,13.89,30.43,0.0,completed
ORD_0000338,CUST_000282,2024-10-20 09:07:17,93.13,0.0,31.38,0.0,completed
ORD_0000339,CUST_000283,2024-11-12 01:33:54,57.45,0.0,19.15,0.0,completed
ORD_0000340,CUST_000284,2024-04-03 09:50:51,117.58,17.64,42.12,0.0,completed
ORD_0000341,CUST_000285,2025-04-30 20:50:38,101.05,0.0,37.04,101.05,refunded
ORD_0000342,CUST_000286,2024-02-01 05:41:27,97.52,0.0,36.08,51.36,completed
ORD_0000343,CUST_000287,2025-02-08 11:44:53,104.42,0.0,39.32,0.0,completed
ORD_0000344,CUST_000288,2025-03-19 04:24:13,87.14,13.07,31.06,0.0,completed
ORD_0000345,CUST_000289,2024-09-08 12:46:04,94.75,0.0,34.46,48.0,completed
ORD_0000346,CUST_000290,2025-04-21 18:34:16,77.26,15.45,28.31,0.0,completed
ORD_0000347,CUST_000291,2024-02-20 10:19:45,111.42,0.0,37.16,0.0,completed
ORD_0000348,CUST_000292,2024-02-11 17:52:06,91.67,9.17,31.72,0.0,completed
ORD_0000349,CUST_000293,2025-09-16 16:56:46,100.53,0.0,35.45,0.0,completed
ORD_0000350,CUST_000294,2024-11-28 22:08:58,112.81,0.0,38.87,0.0,completed
ORD_0000351,CUST_000295,2024-05-29 00:28:42,99.42,0.0,33.8,0.0,completed
ORD_0000352,CUST_000296,2025-03-27 00:46:52,89.51,0.0,33.07,0.0,completed
ORD_0000353,CUST_000297,2025-08-07 09:45:18,70.77,0.0,26.18,0.0,completed
ORD_0000354,CUST_000298,2024-07-03 13:51:06,107.16,0.0,34.76,0.0,completed
ORD_0000355,CUST_000299,2025-05-27 14:48:25,69.7,0.0,24.25,0.0,completed
ORD_0000356,CUST_000300,2024-03-10 09:53:03,101.84,20.37,38.03,0.0,completed
ORD_0000357,CUST_000301,2024-02-03 01:14:22,119.55,0.0,43.05,0.0,completed
ORD_0000358,CUST_000302,2025-03-23 23:45:09,35.23,3.52,12.85,0.0,completed
ORD_0000359,CUST_000302,2025-04-03 06:45:09,103.3,10.33,38.54,0.0,completed
ORD_0000360,CUST_000303,2025-03-11 06:30:10,86.7,0.0,28.39,86.7,refunded
ORD_0000361,CUST_000304,2025-05-31 05:07:24,78.0,0.0,27.33,78.0,refunded
ORD_0000362,CUST_000304,2025-06-09 19:07:24,73.53,7.35,24.22,73.53,refunded
ORD_0000363,CUST_000305,2025-07-08 22:38:36,79.62,15.92,29.81,0.0,completed
ORD_0000364,CUST_000307,2025-03-12 00:50:04,94.86,0.0,33.52,0.0,completed
ORD_0000365,CUST_000308,2024-10-27 17:48:04,66.77,0.0,21.95,0.0,completed
ORD_0000366,CUST_000309,2025-09-30 05:51:58,80.7,0.0,25.87,0.0,completed
ORD_0000367,CUST_000310,2024-09-03 11:55:56,105.47,0.0,37.44,46.94,completed
ORD_0000368,CUST_000311,2025-01-18 22:00:26,60.25,0.0,21.38,0.0,completed
ORD_0000369,CUST_000312,2024-03-24 19:19:41,122.47,0.0,40.96,0.0,completed
ORD_0000370,CUST_000313,2024-01-25 23:54:38,94.56,0.0,35.01,0.0,completed
ORD_0000371,CUST_000314,2025-12-19 02:30:33,25.0,2.5,8.85,0.0,completed
ORD_0000372,CUST_000315,2025-09-27 00:54:07,72.45,7.25,27.26,0.0,completed
ORD_0000373,CUST_000316,2025-07-13 07:04:34,57.59,11.52,20.49,0.0,completed
ORD_0000374,CUST_000317,2024-12-05 02:12:20,67.44,10.12,24.41,0.0,completed
ORD_0000375,CUST_000318,2024-06-12 17:58:47,94.65,0.0,33.57,0.0,completed
ORD_0000376,CUST_000319,2024-05-23 17:29:56,71.57,0.0,23.87,0.0,completed
ORD_0000377,CUST_000320,2024-08-19 21:41:43,103.52,0.0,38.5,0.0,completed
ORD_0000378,CUST_000321,2025-03-18 04:17:06,140.58,21.09,47.51,0.0,completed
ORD_0000379,CUST_000322,2025-07-26 03:23:39,73.14,0.0,25.04,0.0,completed
ORD_0000380,CUST_000323,2025-06-24 10:02:40,93.28,0.0,34.22,0.0,completed
ORD_0000381,CUST_000324,2024-09-02 06:10:03,105.4,0.0,39.16,105.4,refunded
ORD_0000382,CUST_000325,2025-12-17 19:45:24,125.95,12.6,43.86,0.0,completed
ORD_0000383,CUST_000326,2025-07-12 10:27:39,108.95,21.79,39.78,0.0,completed
ORD_0000384,CUST_000327,2025-04-06 23:43:57,102.98,20.6,33.7,0.0,completed
ORD_0000385,CUST_000328,2025-05-22 08:45:01,111.55,0.0,41.65,0.0,completed
ORD_0000386,CUST_000329,2024-12-15 23:17:13,78.47,11.77,26.62,0.0,completed
ORD_0000387,CUST_000330,2024-08-22 18:31:26,88.01,0.0,30.61,0.0,completed
ORD_0000388,CUST_000331,2024-11-10 05:42:00,78.01,0.0,25.76,0.0,completed
ORD_0000389,CUST_000332,2025-08-03 03:53:02,94.62,9.46,33.27,63.9,completed
ORD_0000390,CUST_000333,2024-01-22 05:27:16,70.49,0.0,24.64,0.0,completed
ORD_0000391,CUST_000334,2024-04-08 03:02:37,88.69,0.0,32.92,0.0,completed
ORD_0000392,CUST_000335,2024-02-18 17:27:51,110.9,11.09,35.55,0.0,completed
ORD_0000393,CUST_000336,2024-02-10 11:22:55,68.76,10.31,24.99,0.0,completed
ORD_0000394,CUST_000337,2025-10-02 10:32:19,108.65,0.0,39.11,0.0,completed
ORD_0000395,CUST_000338,2025-07-27 17:53:42,71.39,0.0,25.19,0.0,completed
ORD_0000396,CUST_000339,2025-02-19 16:46:29,106.41,0.0,39.33,0.0,completed
ORD_0000397,CUST_000340,2024-04-21 10:58:11,95.67,0.0,31.69,0.0,completed
ORD_0000398,CUST_000341,2025-02-28 07:41:17,63.72,0.0,22.93,0.0,completed
ORD_0000399,CUST_000342,2025-02-07 22:19:05,146.25,21.94,49.39,0.0,completed
ORD_0000400,CUST_000343,2024-06-16 02:10:56,97.05,0.0,31.74,0.0,completed
ORD_0000401,CUST_000344,2025-01-22 15:47:02,64.53,0.0,22.22,0.0,completed
ORD_0000402,CUST_000345,2024-12-13 03:30:37,72.27,14.45,23.23,0.0,completed
ORD_0000403,CUST_000346,2025-05-15 21:10:40,99.74,0.0,33.64,0.0,completed
ORD_0000404,CUST_000347,2025-05-03 13:21:08,109.7,10.97,37.69,0.0,completed
ORD_0000405,CUST_000348,2024-02-24 04:10:46,127.78,0.0,47.46,0.0,completed
ORD_0000406,CUST_000349,2024-11-23 21:12:22,86.1,17.22,28.13,0.0,completed
ORD_0000407,CUST_000350,2025-05-05 14:29:39,134.15,0.0,44.28,0.0,completed
ORD_0000408,CUST_000350,2025-06-07 16:29:39,84.1,16.82,31.47,0.0,completed
ORD_0000409,CUST_000351,2025-02-09 16:26:05,69.74,0.0,23.72,0.0,completed
ORD_0000410,CUST_000352,2025-10-16 20:34:48,134.57,0.0,46.3,0.0,completed
ORD_0000411,CUST_000353,2025-06-20 18:34:46,113.7,0.0,37.25,0.0,completed
ORD_0000412,CUST_000354,2024-06-28 03:26:24,102.32,10.23,35.25,0.0,completed
ORD_0000413,CUST_000355,2024-03-02 05:02:30,75.36,0.0,28.54,0.0,completed
ORD_0000414,CUST_000356,2025-05-13 14:11:56,25.0,2.5,9.33,0.0,completed
ORD_0000415,CUST_000357,2024-01-12 09:54:33,86.4,0.0,32.27,0.0,completed
ORD_0000416,CUST_000358,2025-04-29 04:37:07,76.52,0.0,27.83,0.0,completed
ORD_0000417,CUST_000359,2025-11-29 17:28:24,102.94,10.29,35.94,0.0,completed
ORD_0000418,CUST_000360,2025-04-22 07:40:29,140.91,0.0,51.28,0.0,completed
ORD_0000419,CUST_000361,2024-12-27 12:55:37,86.21,17.24,31.08,0.0,completed
ORD_0000420,CUST_000362,2025-05-17 13:34:10,106.56,0.0,34.82,0.0,completed
ORD_0000421,CUST_000363,2025-01-04 20:51:54,93.0,9.3,31.17,0.0,completed
ORD_0000422,CUST_000364,2025-03-10 15:39:33,99.66,0.0,31.96,0.0,completed
ORD_0000423,CUST_000364,2025-04-14 13:39:33,98.15,0.0,34.3,0.0,completed
ORD_0000424,CUST_000365,2025-11-10 16:24:41,114.87,17.23,40.28,0.0,completed
ORD_0000425,CUST_000366,2024-12-31 22:36:09,48.75,0.0,16.82,0.0,completed
ORD_0000426,CUST_000367,2025-12-02 02:40:03,110.38,22.08,37.16,0.0,completed
ORD_0000427,CUST_000368,2025-11-29 14:20:04,103.11,25.78,39.02,0.0,completed
ORD_0000428,CUST_000369,2024-07-14 12:23:58,126.82,0.0,44.96,0.0,completed
ORD_0000429,CUST_000370,2024-03-02 00:55:40,82.69,0.0,27.56,0.0,completed
ORD_0000430,CUST_000371,2024-04-05 18:22:55,77.79,15.56,27.93,34.59,completed
ORD_0000431,CUST_000372,2024-01-12 03:44:56,95.88,0.0,33.46,0.0,completed
ORD_0000432,CUST_000373,2024-04-24 11:25:45,77.57,0.0,28.64,0.0,completed
ORD_0000433,CUST_000374,2025-06-10 23:07:18,92.4,0.0,29.76,0.0,completed
ORD_0000434,CUST_000375,2024-03-28 05:23:23,100.92,0.0,38.28,0.0,completed
ORD_0000435,CUST_000376,2024-10-31 21:02:42,90.16,0.0,29.69,0.0,completed
ORD_0000436,CUST_000377,2025-10-21 09:30:02,115.47,11.55,39.58,0.0,completed
ORD_0000437,CUST_000378,2024-01-26 20:55:02,81.65,8.17,30.65,0.0,completed
ORD_0000438,CUST_000379,2025-09-21 05:44:13,55.18,0.0,18.26,0.0,completed
ORD_0000439,CUST_000379,2025-11-13 00:44:13,75.75,0.0,26.12,0.0,completed
ORD_0000440,CUST_000379,2025-11-22 09:44:13,119.14,0.0,43.93,0.0,completed
ORD_0000441,CUST_000380,2024-09-22 09:46:45,81.45,12.22,30.41,0.0,completed
ORD_0000442,CUST_000381,2024-04-11 13:34:13,81.09,8.11,26.41,0.0,completed
ORD_0000443,CUST_000382,2025-07-29 10:08:42,57.45,0.0,19.2,0.0,completed
ORD_0000444,CUST_000383,2025-05-02 20:04:37,109.55,0.0,40.6,48.91,completed
ORD_0000445,CUST_000384,2025-10-02 15:49:24,118.8,0.0,43.27,69.59,completed
ORD_0000446,CUST_000385,2025-07-19 22:56:37,105.56,0.0,37.15,0.0,completed
ORD_0000447,CUST_000386,2025-09-14 09:45:43,95.86,0.0,34.26,0.0,completed
ORD_0000448,CUST_000387,2024-09-04 09:32:36,65.22,6.52,21.09,0.0,completed
ORD_0000449,CUST_000387,2024-12-01 10:32:36,81.79,12.27,27.11,0.0,completed
ORD_0000450,CUST_000387,2025-01-14 05:32:36,65.16,9.77,23.16,0.0,completed
ORD_0000451,CUST_000388,2024-06-23 09:10:13,92.06,0.0,32.95,0.0,completed
ORD_0000452,CUST_000389,2025-08-04 06:24:14,79.06,0.0,29.12,0.0,completed
ORD_0000453,CUST_000390,2025-09-09 12:33:26,25.0,6.25,8.06,0.0,completed
ORD_0000454,CUST_000391,2025-12-08 14:30:03,74.06,11.11,26.42,0.0,completed
ORD_0000455,CUST_000392,2024-12-18 21:57:52,56.76,11.35,19.8,56.76,refunded
ORD_0000456,CUST_000393,2024-11-14 07:01:13,63.46,12.69,22.81,0.0,completed
ORD_0000457,CUST_000394,2025-08-20 03:45:18,147.86,0.0,51.53,0.0,completed
ORD_0000458,CUST_000395,2024-11-14 03:19:41,96.59,0.0,33.11,96.59,refunded
ORD_0000459,CUST_000395,2024-12-03 18:19:41,123.55,0.0,41.59,0.0,completed
ORD_0000460,CUST_000396,2025-11-11 01:23:43,81.61,0.0,30.52,0.0,completed
ORD_0000461,CUST_000397,2025-10-04 23:18:12,126.84,0.0,44.75,0.0,completed
ORD_0000462,CUST_000398,2025-01-30 01:34:06,118.57,0.0,43.14,0.0,completed
ORD_0000463,CUST_000398,2025-02-26 23:34:06,92.32,0.0,34.39,0.0,completed
ORD_0000464,CUST_000398,2025-05-02 20:34:06,117.77,0.0,41.68,0.0,completed
ORD_0000465,CUST_000399,2025-08-24 03:19:51,144.87,0.0,54.19,0.0,completed
ORD_0000466,CUST_000400,2025-08-12 06:53:07,40.23,6.03,13.19,0.0,completed
ORD_0000467,CUST_000401,2024-04-05 12:26:31,114.16,17.12,40.39,0.0,completed
ORD_0000468,CUST_000401,2024-05-29 03:26:31,97.26,0.0,31.94,0.0,completed
ORD_0000469,CUST_000402,2025-11-16 02:45:46,125.58,12.56,44.61,0.0,completed
ORD_0000470,CUST_000403,2025-02-22 13:46:13,66.93,10.04,22.69,0.0,completed
ORD_0000471,CUST_000404,2025-09-01 09:50:15,91.45,0.0,29.72,0.0,completed
ORD_0000472,CUST_000405,2024-10-22 08:50:48,114.12,17.12,39.14,0.0,completed
ORD_0000473,CUST_000406,2025-11-16 08:44:15,94.3,23.58,32.61,0.0,completed
ORD_0000474,CUST_000407,2024-12-21 04:42:01,109.18,16.38,38.85,0.0,completed
ORD_0000475,CUST_000408,2024-01-12 08:53:57,157.24,0.0,55.41,0.0,completed
ORD_0000476,CUST_000409,2025-11-09 14:22:44,102.54,20.51,34.86,0.0,completed
ORD_0000477,CUST_000410,2024-04-12 09:42:41,106.08,0.0,35.16,0.0,completed
ORD_0000478,CUST_000411,2024-10-19 15:03:33,95.9,0.0,31.6,0.0,completed
ORD_0000479,CUST_000411,2024-11-16 03:03:33,104.86,20.97,34.11,0.0,completed
ORD_0000480,CUST_000412,2025-12-07 19:35:55,119.4,0.0,41.34,0.0,completed
ORD_0000481,CUST_000413,2025-12-19 14:29:35,99.76,0.0,36.38,0.0,completed
ORD_0000482,CUST_000414,2025-04-19 16:13:35,104.83,0.0,34.61,0.0,completed
ORD_0000483,CUST_000415,2025-05-31 22:19:26,97.95,0.0,32.83,0.0,completed
ORD_0000484,CUST_000416,2025-01-25 13:16:31,114.54,17.18,42.66,0.0,completed
ORD_0000485,CUST_000417,2024-09-05 08:54:36,121.47,0.0,41.08,0.0,completed
ORD_0000486,CUST_000418,2024-10-17 06:10:03,112.73,0.0,38.96,0.0,completed
ORD_0000487,CUST_000419,2025-06-17 12:40:42,56.48,0.0,21.4,56.48,refunded
ORD_0000488,CUST_000420,2025-08-15 16:49:55,129.85,12.98,49.26,0.0,completed
ORD_0000489,CUST_000421,2025-09-26 15:13:10,72.47,0.0,27.02,72.47,refunded
ORD_0000490,CUST_000422,2025-08-13 07:23:31,85.42,17.08,28.74,0.0,completed
ORD_0000491,CUST_000423,2024-04-10 06:55:55,128.27,0.0,41.58,0.0,completed
ORD_0000492,CUST_000423,2024-04-13 15:55:55,66.81,0.0,24.87,0.0,completed
ORD_0000493,CUST_000424,2025-02-20 11:50:21,83.25,0.0,31.14,0.0,completed
ORD_0000494,CUST_000425,2024-02-02 19:26:27,82.72,0.0,31.22,82.72,refunded
ORD_0000495,CUST_000426,2025-03-27 05:16:04,104.98,0.0,37.48,0.0,completed
ORD_0000496,CUST_000427,2025-01-15 20:24:44,98.33,0.0,34.66,0.0,completed
ORD_0000497,CUST_000428,2025-10-05 02:23:22,142.03,14.2,47.21,0.0,completed
ORD_0000498,CUST_000428,2025-10-27 18:23:22,114.22,0.0,40.37,0.0,completed
ORD_0000499,CUST_000429,2024-11-12 15:54:05,107.18,0.0,38.07,0.0,completed
ORD_0000500,CUST_000430,2024-04-04 07:53:01,146.76,0.0,53.17,0.0,completed
ORD_0000501,CUST_000431,2024-05-18 15:33:45,62.84,0.0,21.8,31.71,completed
ORD_0000502,CUST_000432,2025-08-20 09:49:43,77.02,0.0,26.42,0.0,completed
ORD_0000503,CUST_000433,2025-05-09 16:38:08,87.21,0.0,32.76,0.0,completed
ORD_0000504,CUST_000433,2025-07-10 10:38:08,107.53,0.0,34.77,0.0,completed
ORD_0000505,CUST_000433,2025-12-01 11:38:08,101.61,20.32,35.9,0.0,completed
ORD_0000506,CUST_000434,2024-04-05 20:20:37,103.86,0.0,35.31,0.0,completed
ORD_0000507,CUST_000435,2024-03-06 19:02:55,67.67,10.15,23.81,0.0,completed
ORD_0000508,CUST_000436,2025-07-27 15:43:31,75.1,0.0,25.36,0.0,completed
ORD_0000509,CUST_000437,2024-03-25 13:01:29,64.11,0.0,22.92,0.0,completed
ORD_0000510,CUST_000438,2025-09-13 00:41:27,109.04,0.0,37.57,0.0,completed
ORD_0000511,CUST_000439,2025-07-19 20:33:55,78.74,15.75,29.66,0.0,completed
ORD_0000512,CUST_000440,2024-03-31 17:01:35,80.6,8.06,30.01,54.51,completed
ORD_0000513,CUST_000441,2024-03-23 17:38:10,102.01,0.0,33.62,0.0,completed
ORD_0000514,CUST_000442,2025-12-02 01:53:33,43.22,4.32,14.93,0.0,completed
ORD_0000515,CUST_000443,2024-11-01 22:54:13,111.37,0.0,37.74,0.0,completed
ORD_0000516,CUST_000444,2024-11-24 06:56:32,100.1,0.0,34.33,100.1,refunded
ORD_0000517,CUST_000445,2025-09-16 14:58:37,108.13,10.81,37.72,0.0,completed
ORD_0000518,CUST_000446,2025-12-05 05:53:40,97.04,0.0,33.18,0.0,completed
ORD_0000519,CUST_000447,2025-12-10 07:50:50,134.41,20.16,44.17,0.0,completed
ORD_0000520,CUST_000448,2025-08-10 21:45:05,79.05,0.0,28.12,0.0,completed
ORD_0000521,CUST_000449,2024-11-16 20:34:05,96.82,14.52,33.26,0.0,completed
ORD_0000522,CUST_000450,2024-03-07 14:32:58,41.87,0.0,13.8,0.0,completed
ORD_0000523,CUST_000451,2025-08-25 21:53:14,64.53,6.45,23.13,0.0,completed
ORD_0000524,CUST_000452,2025-04-03 00:53:48,125.4,0.0,47.37,0.0,completed
ORD_0000525,CUST_000453,2025-01-19 00:06:48,101.07,0.0,34.95,0.0,completed
ORD_0000526,CUST_000454,2025-11-15 14:16:59,75.31,0.0,25.4,0.0,completed
ORD_0000527,CUST_000455,2024-04-06 01:36:13,122.97,0.0,43.54,0.0,completed
ORD_0000528,CUST_000456,2025-02-08 20:45:15,29.97,3.0,10.52,0.0,completed
ORD_0000529,CUST_000457,2024-01-01 01:05:07,69.28,0.0,23.66,0.0,completed
ORD_0000530,CUST_000458,2025-02-19 13:50:27,81.5,0.0,27.0,81.5,refunded
ORD_0000531,CUST_000459,2024-02-28 13:21:31,73.85,0.0,25.11,0.0,completed
ORD_0000532,CUST_000460,2024-04-08 05:30:59,67.55,0.0,25.51,67.55,refunded
ORD_0000533,CUST_000461,2024-04-05 23:01:44,105.12,0.0,36.11,0.0,completed
ORD_0000534,CUST_000461,2024-05-07 03:01:44,53.12,7.97,17.21,53.12,refunded
ORD_0000535,CUST_000461,2024-05-19 16:01:44,124.86,0.0,43.7,0.0,completed
ORD_0000536,CUST_000462,2025-06-10 21:34:01,32.28,6.46,10.49,32.28,refunded
ORD_0000537,CUST_000463,2025-08-27 21:25:52,100.64,0.0,37.58,0.0,completed
ORD_0000538,CUST_000463,2025-09-06 09:25:52,110.63,0.0,37.9,0.0,completed
ORD_0000539,CUST_000463,2025-11-02 02:25:52,102.14,0.0,33.25,0.0,completed
ORD_0000540,CUST_000464,2025-04-07 12:36:13,124.53,18.68,43.19,0.0,completed
ORD_0000541,CUST_000465,2025-12-29 06:52:41,73.27,0.0,25.8,0.0,completed
ORD_0000542,CUST_000466,2024-11-23 04:09:30,82.14,8.21,26.52,82.14,refunded
ORD_0000543,CUST_000467,2024-09-08 23:00:47,78.3,0.0,27.32,0.0,completed
ORD_0000544,CUST_000467,2024-10-23 16:00:47,87.2,0.0,33.13,0.0,completed
ORD_0000545,CUST_000468,2025-10-17 04:09:34,104.3,15.64,37.74,0.0,completed
ORD_0000546,CUST_000469,2024-07-01 07:18:34,136.72,20.51,50.65,0.0,completed
ORD_0000547,CUST_000470,2025-12-27 21:19:33,29.16,4.37,10.46,15.31,completed
ORD_0000548,CUST_000471,2024-01-28 14:19:10,88.32,8.83,30.17,0.0,completed
ORD_0000549,CUST_000472,2025-12-26 16:18:57,107.76,0.0,36.83,0.0,completed
ORD_0000550,CUST_000473,2024-02-09 22:19:11,72.91,0.0,25.11,41.76,completed
ORD_0000551,CUST_000474,2025-10-02 04:04:55,70.44,7.04,23.64,0.0,completed
ORD_0000552,CUST_000475,2025-03-27 00:23:23,107.99,0.0,36.32,0.0,completed
ORD_0000553,CUST_000476,2025-12-14 02:27:42,63.35,9.5,22.22,0.0,completed
ORD_0000554,CUST_000477,2024-03-02 09:20:46,67.49,10.12,25.47,67.49,refunded
ORD_0000555,CUST_000477,2024-05-09 23:20:46,115.0,0.0,39.52,0.0,completed
ORD_0000556,CUST_000477,2024-08-15 03:20:46,59.75,0.0,21.73,0.0,completed
ORD_0000557,CUST_000478,2025-04-28 13:47:29,123.53,0.0,42.88,123.53,refunded
ORD_0000558,CUST_000478,2025-06-15 00:47:29,118.33,11.83,38.26,0.0,completed
ORD_0000559,CUST_000478,2025-07-25 15:47:29,127.94,0.0,48.61,0.0,completed
ORD_0000560,CUST_000479,2025-12-29 16:46:28,59.64,0.0,19.71,0.0,completed
ORD_0000561,CUST_000480,2025-03-16 21:10:04,97.6,0.0,34.72,0.0,completed
ORD_0000562,CUST_000481,2025-05-05 09:30:34,94.68,0.0,30.48,0.0,completed
ORD_0000563,CUST_000482,2025-07-03 05:01:57,137.73,0.0,48.47,55.77,completed
ORD_0000564,CUST_000483,2025-01-14 16:24:57,83.54,12.53,31.54,0.0,completed
ORD_0000565,CUST_000484,2025-05-19 11:22:14,103.89,0.0,34.5,0.0,completed
ORD_0000566,CUST_000484,2025-08-06 01:22:14,115.71,0.0,40.24,0.0,completed
ORD_0000567,CUST_000485,2025-04-15 22:20:21,114.27,0.0,38.21,0.0,completed
ORD_0000568,CUST_000486,2025-11-06 12:56:18,96.42,0.0,34.64,0.0,completed
ORD_0000569,CUST_000487,2024-02-05 02:15:02,130.97,0.0,45.07,0.0,completed
ORD_0000570,CUST_000488,2024-09-20 20:31:06,91.49,0.0,33.55,0.0,completed
ORD_0000571,CUST_000489,2025-12-28 13:16:10,121.49,0.0,44.7,0.0,completed
ORD_0000572,CUST_000490,2025-10-28 23:48:01,113.2,0.0,37.97,0.0,completed
ORD_0000573,CUST_000491,2025-01-23 11:58:04,74.0,0.0,27.08,0.0,completed
ORD_0000574,CUST_000492,2025-05-12 09:31:18,135.38,0.0,49.37,0.0,completed
ORD_0000575,CUST_000492,2025-05-26 07:31:18,109.51,0.0,41.08,0.0,completed
ORD_0000576,CUST_000492,2025-07-01 14:31:18,69.16,0.0,23.66,0.0,completed
ORD_0000577,CUST_000492,2025-08-10 19:31:18,147.49,0.0,47.94,0.0,completed
ORD_0000578,CUST_000493,2024-09-13 20:07:23,100.62,0.0,34.19,0.0,completed
ORD_0000579,CUST_000494,2024-06-21 19:25:42,95.3,0.0,30.98,95.3,refunded
ORD_0000580,CUST_000495,2025-01-17 20:52:07,90.82,9.08,30.11,0.0,completed
ORD_0000581,CUST_000496,2024-11-19 10:41:04,109.69,0.0,36.01,0.0,completed
ORD_0000582,CUST_000497,2025-04-08 21:06:51,75.22,7.52,25.02,0.0,completed
ORD_0000583,CUST_000498,2024-03-01 23:15:02,70.47,0.0,22.65,0.0,completed
ORD_0000584,CUST_000499,2025-12-07 17:20:21,68.68,6.87,25.13,0.0,completed
ORD_0000585,CUST_000500,2025-12-27 22:40:24,90.05,0.0,31.05,0.0,completed
ORD_0000586,CUST_000501,2025-07-27 17:26:22,138.24,20.74,49.73,0.0,completed
ORD_0000587,CUST_000502,2025-03-31 23:01:37,94.89,0.0,32.92,0.0,completed
ORD_0000588,CUST_000503,2024-10-06 03:51:56,49.75,0.0,16.57,0.0,completed
ORD_0000589,CUST_000504,2025-09-07 05:28:04,99.31,0.0,36.51,0.0,completed
ORD_0000590,CUST_000505,2025-06-22 15:57:59,114.77,0.0,43.43,0.0,completed
ORD_0000591,CUST_000505,2025-08-19 03:57:59,60.84,12.17,20.14,23.53,completed
